DE	EN	LEN	ROW	TIME
	Yes! I can crawl.	4	3272	01:59:53b
	I can crawl like Skylar!	5	3273	02:00:07a
	Fuck!	1	3274	02:00:29a
	The kid makes it look so goddamn easy!	8	3275	02:00:39a
	Think, you motherfucker, think!	4	3276	02:00:41a
	Yes! I got it!	4	3277	02:00:43a
	I've got it!	3	3278	02:00:45a
	I can roll!	3	3279	02:00:45b
	I can roll!	3	3280	02:00:59a
	Ah! Ah!	2	3281	02:02:06a
	Jordan.	1	3282	02:02:11a
	Jordan.	1	3283	02:02:14a
	Oh, Jesus.	2	3284	02:02:14b
	Where are you?	3	3285	02:02:16a
	I'm at a country club!	5	3286	02:02:17a
	What? I'm at a country club!	6	3287	02:02:21a
	I don't know what the fuck you're saying.	8	3288	02:02:23a
	Look, you need to get home.	6	3289	02:02:24a
	Donnie is out of control!	5	3290	02:02:24b
	He's on the other line with some Swiss guy.	9	3291	02:02:27a
	I don't know...	3	3292	02:02:29a
	What? Get him off the phone!	6	3293	02:02:33a
	I can't understand you!	4	3294	02:02:36a
	Get him off the phone!	5	3295	02:02:40a
	I don't know what the fuck you're saying, Jordan.	9	3296	02:02:41a
	Can you just get home?	5	3297	02:02:41b
	Hurry!	1	3298	02:02:42a
	I was less than a mile from home.	8	3299	02:02:54a
	I drove as slow as I fucking could.	8	3300	02:02:57a
	I'd seen Jell-O move faster.	5	3301	02:02:59a
	I was gonna give you two million.	7	3302	02:03:02a
	I's gonna be lates.	4	3303	02:03:05a
	You ate two million?	4	3304	02:03:08a
	Later.	1	3305	02:03:09a
	Get off the phone.	4	3306	02:03:09b
	Get off the fucking phone!	5	3307	02:03:09c
	Idiot!	1	3308	02:03:12a
	Get out of the way, asshole!	6	3309	02:03:16a
	(DONNIE SPEAKING GIBBERISH ON PHONE)	5	3310	02:03:18a
	You hate two million?	4	3311	02:03:19a
	No, you don't hate two million, Donnie.	7	3312	02:03:23a
	By some miracle, I made it home alive,	8	3313	02:03:26a
	not a scratch on me or the car.	8	3314	02:03:29a
	Jordan?	1	3315	02:03:38a
	Jesus fucking Christ!	3	3316	02:03:42a
	What did you take?	4	3317	02:03:44a
	What's wrong with you?	4	3318	02:03:45a
	Jor! It's fucking good, right?	5	3319	02:03:49a
	Fucked up!	2	3320	02:03:50a
	Get off the phone!	4	3321	02:03:56a
	What the fuck, Jordan?	4	3322	02:03:58a
	Your daughter's in the house!	5	3323	02:04:00a
	I hope you know that!	5	3324	02:04:01a
	Your fucking daughter's in the house!	6	3325	02:04:04a
	Yeah, it's real fucking funny, Donnie.	6	3326	02:04:05a
	Get off the phone!	4	3327	02:04:08a
	Jesus Christ, Jordan.	3	3328	02:04:09a
	The FBI!	2	3329	02:04:12a
	Hey! I'm on phone!	4	3330	02:04:16a
	Get off the fucking phone!	5	3331	02:04:20a
	Come here!	2	3332	02:04:20b
	...the phone.	2	3333	02:04:24a
	Come on.	2	3334	02:04:24b
	We're gonna go upstairs, all right.	6	3335	02:04:29a
	Ow! I'm on the phone!	5	3336	02:04:34a
	On the phone!	3	3337	02:04:35a
	I know what you did, you piece of shit!	9	3338	02:04:40a
	What? What?	2	3339	02:04:41a
	Brad! Brad!	2	3340	02:04:46a
	Brad! You fucking cocksucker!	4	3341	02:04:52a
	What did you do, you piece of shit?	8	3342	02:04:58a
	Fuck you!	2	3343	02:05:01a
	I wanna fucking kill you!	5	3344	02:05:03a
	I wanna fucking kill you!	5	3345	02:05:06a
	I got you!	3	3346	02:05:10a
	What the fuck happened?	4	3347	02:05:35a
	Oh, shit!	2	3348	02:05:36a
	Jordan?	1	3349	02:05:36b
	Jordan, are you all right?	5	3350	02:05:38a
	Donnie?	1	3351	02:05:38b
	Donnie?	1	3352	02:05:40a
	Donnie?	1	3353	02:05:41a
	Jordan, he's not breathing.	4	3354	02:05:42a
	Oh, fuck, I don't know what to do.	8	3355	02:05:44a
	Jordan, I don't know what the fuck to do!	9	3356	02:05:46a
	I can't help him!	4	3357	02:05:46b
	Oh, my God.	3	3358	02:05:46c
	Jordan.	1	3359	02:05:49a
	Oh, my God, I think he's choking, Jordan.	8	3360	02:05:49b
	Do something.	2	3361	02:05:52a
	Oh, God.	2	3362	02:05:52b
	Baby, I got you!	4	3363	02:05:54a
	He's not breathing, Jordan.	4	3364	02:05:54b
	You gotta do something!	4	3365	02:05:58a
	Shit! Oh, my God!	4	3366	02:05:58b
	Oh, my God!	3	3367	02:06:00a
	Ah! I got you.	4	3368	02:06:04a
	Oh! Step aside!	3	3369	02:06:25a
	Oh, God!	2	3370	02:06:26a
	Oh, God!	2	3371	02:06:28a
	Move aside, baby.	3	3372	02:06:30a
	Come on!	2	3373	02:06:37a
	Come on!	2	3374	02:06:39a
	Come on!	2	3375	02:06:41a
	Jordan, he's not breathing.	4	3376	02:06:45a
	You gotta do something.	4	3377	02:06:48a
	Jordan, he's a father!	4	3378	02:06:48b
	He's got fucking kids!	4	3379	02:06:50a
	Do something!	2	3380	02:06:50b
	Yeah? Rocco, you gotta get over here.	7	3381	02:06:59a
	Come on.	2	3382	02:06:59b
	Call an ambulance!	3	3383	02:07:01a
	I don't fucking know!	4	3384	02:07:02a
	Just get over here!	4	3385	02:07:02b
	Call 911.	2	3386	02:07:04a
	Yeah. You all right?	4	3387	02:07:15a
	He's all right.	3	3388	02:07:30a
	Mr. Belfort?	2	3389	02:07:33a
	Mr. Belfort?	2	3390	02:07:37a
	Get the fuck out of here.	6	3391	02:07:37b
	Fuck. Sir, we need to ask you some questions.	9	3392	02:07:43a
	Are you fucking kidding me?	5	3393	02:07:43b
	Fuck you.	2	3394	02:07:45a
	Come on, get up.	4	3395	02:07:47a
	Get the fuck out of my house.	7	3396	02:07:50a
	Let's go.	2	3397	02:07:50b
	I've been here all night.	5	3398	02:07:52a
	I been sitting here all night.	6	3399	02:07:53a
	What the fuck are you talking about?	7	3400	02:07:55a
	Where you taking him?	4	3401	02:07:55b
	Where you taking me?	4	3402	02:07:57a
	Where you taking him?	4	3403	02:07:57b
	You ain't got no warrant.	5	3404	02:07:59a
	Just come up in people's house like that!	8	3405	02:08:02a
	Did you drive your car tonight, Mr. Belfort?	8	3406	02:08:04a
	Huh? Well?	2	3407	02:08:10a
	Wow! Maybe I hadn't made it home okay.	8	3408	02:08:28a
	Get out of the fucking way!	6	3409	02:08:33a
	Fuck! Did you drive that car tonight?	7	3410	02:08:44a
	Yeah. Yeah, right.	3	3411	02:08:47a
	I'm a family man!	4	3412	02:08:49a
	Family man.	2	3413	02:08:49b
	Honey!	1	3414	02:08:50a
	It was a miracle I wasn't killed,	7	3415	02:08:52a
	or that I didn't kill anybody else.	7	3416	02:08:55a
	The cops took me in for questioning,	7	3417	02:08:55b
	but they couldn't charge me.	5	3418	02:08:59a
	They had no proof I was even behind the wheel.	10	3419	02:09:01a
	Meanwhile, Brad did three months in jail for contempt because he wouldn't rat Donnie out.	15	3420	02:09:07a
	The result, I was scot-free.	5	3421	02:09:10a
	But I had eyes on me like never before.	9	3422	02:09:12a
	You're a lucky man, Jordan.	5	3423	02:09:14a
	You're lucky to be alive, let alone not in jail.	10	3424	02:09:17a
	You know I don't believe in luck,	7	3425	02:09:17b
	right?	1	3426	02:09:19a
	But it's time.	3	3427	02:09:20a
	Please, let me call the SEC and cut a deal before your luck runs out.	15	3428	02:09:25a
	Wave to Daddy.	3	3429	02:09:26a
	Hey. Hey, sweetie.	3	3430	02:09:30a
	What kind of terms would you be talking about if I...	11	3431	02:09:38a
	I don't know.	3	3432	02:09:39a
	You plead guilty to a handful of securities violations,	9	3433	02:09:42a
	stock manipulation, high-pressure sales tactics.	5	3434	02:09:45a
	Ticky-tack shit like that,	4	3435	02:09:45b
	you know.	2	3436	02:09:48a
	You pay a couple million dollars in fines,	8	3437	02:09:50a
	in exchange, the SEC fucks off till the end of time.	11	3438	02:09:55a
	And Stratton?	2	3439	02:09:57a
	What happens to Stratton?	4	3440	02:10:00a
	There's no way...	3	3441	02:10:00b
	I mean...	2	3442	02:10:00c
	You got to walk away.	5	3443	02:10:00d
	Right?	1	3444	02:10:02a
	Let Donnie be in charge.	5	3445	02:10:03a
	Right.	1	3446	02:10:03b
	Donnie.	1	3447	02:10:06a
	Now the FBI is another animal completely.	7	3448	02:10:08a
	They'll still be pursuing you for criminal wrongdoing.	8	3449	02:10:10a
	However, with you stepping down voluntarily,	6	3450	02:10:13a
	my guess is that your best friend Agent Denham will be standing around with his dick in his	18	3451	02:10:15a
	hand. Jordan.	2	3452	02:10:20a
	What do you have to think about?	7	3453	02:10:22a
	You beat them.	3	3454	02:10:23a
	You won!	2	3455	02:10:25a
	God knows you never have to work again.	8	3456	02:10:26a
	What're you gonna do?	4	3457	02:10:26b
	Spend the rest of your life in jail?	8	3458	02:10:28a
	Is that what you want?	5	3459	02:10:28b
	No. Of course not.	4	3460	02:10:29a
	Okay. Okay!	2	3461	02:10:31a
	You got all the money in the world.	8	3462	02:10:33a
	You need everybody else's money?	5	3463	02:10:35a
	Of course not, Pops.	4	3464	02:10:35b
	Well? You know, I built it.	6	3465	02:10:36a
	I know you built it.	5	3466	02:10:38a
	You built it, so now preserve it.	7	3467	02:10:41a
	You know, five years ago, when I started Stratton Oakmont with Donnie Azoff,	13	3468	02:11:16a
	I knew the day would eventually come where I'd have to be moving on.	14	3469	02:11:22a
	And it's truly with a heavy heart that I'm here to say that...	13	3470	02:11:29a
	That that day is finally here.	6	3471	02:11:31a
	I wanna...	2	3472	02:11:35a
	I want to thank you all for your...	8	3473	02:11:38a
	Your years of loyalty and admiration.	6	3474	02:11:40a
	But the point is this.	5	3475	02:11:43a
	Under Donnie's leadership,	3	3476	02:11:44a
	along with Nicky Koskoff and Robbie Feinberg moving into key management positions,	12	3477	02:11:47a
	this place really is gonna be better than ever!	9	3478	02:11:52a
	That I promise you.	4	3479	02:11:52b
	Okay? Give them a round of applause.	7	3480	02:11:54a
	Come on.	2	3481	02:12:00a
	This is Ellis Island here, people.	6	3482	02:12:03a
	I don't care who you are, where you're from,	9	3483	02:12:05a
	whether your relatives came over on the fucking Mayflower or on an inner tube from Haiti,	16	3484	02:12:09a
	this right here is the land of opportunity.	8	3485	02:12:12a
	Stratton Oakmont is America!	4	3486	02:12:18a
	All of you know Kimmie Belzer,	6	3487	02:12:18b
	right?	1	3488	02:12:20a
	Yes, we do.	3	3489	02:12:20b
	Fuck you.	2	3490	02:12:23a
	Come on, Kimmie.	3	3491	02:12:24a
	What you probably didn't know is,	6	3492	02:12:26a
	Kimmie was one of the first brokers here,	8	3493	02:12:28a
	one of Stratton's original 20.	5	3494	02:12:31a
	Now most of you met Kimmie,	6	3495	02:12:33a
	the beautiful sophisticated woman that she is today.	8	3496	02:12:36a
	A woman that wears $3,000 Armani suits.	7	3497	02:12:40a
	Who drives a brand-new Mercedes-Benz.	5	3498	02:12:45a
	A woman who spends her winters in the Bahamas and summers in the Hamptons!	14	3499	02:12:55a
	That's not the Kimmie that I met.	7	3500	02:13:00a
	The Kimmie that I met didn't have two nickels to rub together.	12	3501	02:13:05a
	She was a single mom on the balls of her ass with an eight-year-old son.	15	3502	02:13:10a
	Okay? She was three months behind on her rent.	9	3503	02:13:14a
	And when she came to me and asked me for a job,	12	3504	02:13:17a
	she asked for a $5,000 advance just so she could pay her son's tuition.	14	3505	02:13:27a
	And what'd I do, Kimmie?	5	3506	02:13:29a
	Go on, tell them.	4	3507	02:13:33a
	You wrote me a check for $25,000.	7	3508	02:13:38a
	That's right.	2	3509	02:13:40a
	Thank you.	2	3510	02:13:45a
	And you know why that is?	6	3511	02:13:50a
	It's because I believed in you.	6	3512	02:13:54a
	It's because I believed in you,	6	3513	02:13:54b
	Kimmie, just like I believe in each and every one of you here today.	14	3514	02:14:01a
	I fucking love you, Jordan!	5	3515	02:14:02a
	I fucking love you.	4	3516	02:14:03a
	I fucking love you!	4	3517	02:14:03b
	I love you.	3	3518	02:14:05a
	I fucking love you, too!	5	3519	02:14:05b
	I fucking love you, too!	5	3520	02:14:11a
	And I love all of you!	6	3521	02:14:13a
	And I love all of you from the bottom of my heart.	12	3522	02:14:16a
	I fucking love you, too.	5	3523	02:14:17a
	I mean that.	3	3524	02:14:19a
	You are the shit.	4	3525	02:14:19b
	You are the fucking shit.	5	3526	02:14:28a
	It's a shame, you know.	5	3527	02:14:32a
	For years, I've been telling you guys never to take no for an answer,	14	3528	02:14:34a
	right?	1	3529	02:14:36a
	You know, to keep pushing,	5	3530	02:14:36b
	to never hang up the phone until you get what you want.	12	3531	02:14:43a
	Because you all deserve it.	5	3532	02:14:47a
	You know, this fucking deal that I'm about to sign barring me from the securities industry,	16	3533	02:14:51a
	barring me from Stratton, my home.	6	3534	02:15:00a
	What the fuck is that, you know?	7	3535	02:15:03a
	I'll tell you what it is.	6	3536	02:15:03b
	It's...	1	3537	02:15:06a
	It's me taking no for an answer,	7	3538	02:15:06b
	you know.	2	3539	02:15:11a
	It's them...	2	3540	02:15:12a
	It's them selling me, not the other way around.	9	3541	02:15:16a
	It's me being a hypocrite is what it is.	9	3542	02:15:24a
	So... You know what?	4	3543	02:15:38a
	I'm not leaving.	3	3544	02:15:40a
	I'm not leaving.	3	3545	02:15:46a
	I'm not fucking leaving!	4	3546	02:15:47a
	You're not getting a fucking promotion!	6	3547	02:15:56a
	The show goes on!	4	3548	02:16:00a
	This is my home!	4	3549	02:16:01a
	They're gonna need a fucking wrecking ball to take me out of here!	13	3550	02:16:08a
	They're gonna need to send in the National Guard or fucking SWAT team 'cause I ain't going nowhere!	18	3551	02:16:12a
	Fuck them!	2	3552	02:16:21a
	Fuck them!	2	3553	02:16:26a
	Jordy!	1	3554	02:16:57a
	Jordy!	1	3555	02:16:59a
	Jordy!	1	3556	02:16:59b
	Get back here!	3	3557	02:17:02a
	Hey! Give me that.	4	3558	02:17:07a
	What is this?	3	3559	02:17:11a
	Ramar of the Jungle, for Christ sake?	7	3560	02:17:14a
	Paddy D, mazel tov, you Irishman.	6	3561	02:17:17a
	Jordan Belfort just welched on his deal with the SEC.	10	3562	02:17:21a
	He is back in the ocean.	6	3563	02:17:21b
	Happy hunting.	2	3564	02:17:32a
	It was our time to party big.	7	3565	02:17:39a
	And just as Brad was released from jail, too.	9	3566	02:17:42a
	I apologized, even offered to pay him for his time in the can.	13	3567	02:17:47a
	But he said no, that he was out.	8	3568	02:17:49a
	He didn't want any part of us.	7	3569	02:17:51a
	Sad thing was, two years later he was dead.	9	3570	02:17:56a
	Massive heart attack.	3	3571	02:17:56b
	Thirty-five.	1	3572	02:17:59a
	Same age Mozart died.	4	3573	02:18:02a
	Not that they have a hell of a lot in common, but...	12	3574	02:18:05a
	Anyway, I don't know why that came to mind.	9	3575	02:18:09a
	Within days, subpoenas started flying.	5	3576	02:18:13a
	Notices to produce documents,	4	3577	02:18:13b
	depositions, you name it.	4	3578	02:18:16a
	Donnie couldn't drink water fast enough.	6	3579	02:18:19a
	United States government wants to give me a subpoena?	9	3580	02:18:21a
	Here's what we do with subpoenas at Stratton Oakmont!	9	3581	02:18:30a
	Fuck you, USA!	3	3582	02:18:30b
	Fuck you!	2	3583	02:18:33a
	Fuck you!	2	3584	02:18:33b
	Fuck you!	2	3585	02:18:35a
	Fuck you!	2	3586	02:18:44a
	Jordan Belfort.	2	3587	02:18:46a
	Alden.	1	3588	02:18:46b
	That's a nice name.	4	3589	02:18:48a
	Thank you very much for that.	6	3590	02:18:50a
	What kind of name is that?	6	3591	02:18:50b
	That is my name.	4	3592	02:18:52a
	I do not recall that.	5	3593	02:18:54a
	I do not recall that.	5	3594	02:18:54b
	Okay? Mr. Ming, thank you for coming in today.	9	3595	02:18:58a
	Are you gonna finish the rest of that Danish?	9	3596	02:19:00a
	Can I have that Danish?	5	3597	02:19:00b
	No, no, go ahead.	4	3598	02:19:01a
	They interrogated everybody.	3	3599	02:19:03a
	I got a low blood sugar, thyroid thing.	8	3600	02:19:05a
	It went on for months.	5	3601	02:19:05b
	It was a total fucking harassment.	6	3602	02:19:08a
	Tell him to proceed with the questions.	7	3603	02:19:10a
	But not a single Strattonite cracked.	6	3604	02:19:13a
	Gladys Carrera?	2	3605	02:19:14a
	Doesn't ring a bell.	4	3606	02:19:16a
	Sorry, I have no recommendation of that.	7	3607	02:19:19a
	No. No idea.	3	3608	02:19:21a
	I don't recall that transaction.	5	3609	02:19:21b
	You guys have any milk?	5	3610	02:19:23a
	Absolutely not.	2	3611	02:19:26a
	Francis	1	3612	02:19:26b
	Sortigi you called so many times I just thought you might remember that.	13	3613	02:19:30a
	Would you remember any of those?	6	3614	02:19:32a
	I do not recall any of that.	7	3615	02:19:32b
	This Abdul...	2	3616	02:19:33a
	I do not...	3	3617	02:19:33b
	No, I don't recall.	4	3618	02:19:36a
	It was a long phone call.	6	3619	02:19:37a
	I just wondered if you have any memory of that.	10	3620	02:19:39a
	Okay. You know we've talked to several of the employees at this firm and nobody can recall anything	18	3621	02:19:42a
	about this Steve Madden IPO.	5	3622	02:19:46a
	I think it's odd.	4	3623	02:19:49a
	Do you recall Cartage Corporation?	5	3624	02:19:51a
	Mmm. You do recall it?	5	3625	02:19:54a
	No, I don't recall that at all.	7	3626	02:19:56a
	Excuse me.	2	3627	02:19:56b
	I have to ask.	4	3628	02:19:56c
	Is that your real hair?	5	3629	02:20:00a
	Are you gonna say anything about that?	7	3630	02:20:02a
	Are you gonna comment on my hair?	7	3631	02:20:03a
	Is that how we're doing...	5	3632	02:20:03b
	Is this personal questions?	4	3633	02:20:05a
	I'm just wondering why you would wear something like that.	10	3634	02:20:07a
	Sorry.	1	3635	02:20:07b
	I don't recall that company.	5	3636	02:20:11a
	Can I get you anything else,	6	3637	02:20:11b
	gentlemen?	1	3638	02:20:13a
	Yes. Sweetheart, I have a rare condition which requires me to drink one of those every 15 minutes,	18	3639	02:20:14a
	please.	1	3640	02:20:18a
	We were specifically advised not to leave the country.	9	3641	02:20:22a
	So, we took our wives to Italy.	7	3642	02:20:24a
	We figured we were safer working from overseas giving orders to Rugrat.	12	3643	02:20:28a
	Nobody could arrest us and nobody could prove I was still running Stratton from a yacht.	16	3644	02:20:32a
	Hey, Rugrat.	2	3645	02:20:34a
	Oh! Bonjour.	2	3646	02:20:35a
	You bald-headed eagle, how you doing?	6	3647	02:20:37a
	Donnie, Donnie, listen!	3	3648	02:20:38a
	We have a problem, okay.	5	3649	02:20:39a
	Your friend, Steve Madden,	4	3650	02:20:39b
	is unloading shares.	3	3651	02:20:43a
	What are you saying?	4	3652	02:20:43b
	Who told you that?	4	3653	02:20:45a
	What's going on?	3	3654	02:20:45b
	He's doing it, Donnie!	4	3655	02:20:46a
	He said that Steve Madden's unloading shares.	7	3656	02:20:49a
	Who told you that?	4	3657	02:20:49b
	It's bullshit!	2	3658	02:20:50a
	Give me that goddamn phone.	5	3659	02:20:53a
	What's going on?	3	3660	02:20:54a
	Jordan, look.	2	3661	02:20:54b
	I'm watching the screen and huge chunks of Steve Madden are being sold, okay.	14	3662	02:20:59a
	It's not coming from us, so it's gotta be Steve.	10	3663	02:21:01a
	He's the only person with that many shares.	8	3664	02:21:04a
	It's Donnie.	2	3665	02:21:04b
	Call me back, all right.	5	3666	02:21:05a
	Donnie, your little friend is trying to fuck me,	9	3667	02:21:05b
	you know that.	3	3668	02:21:07a
	Your little friend is trying to fuck me right in the ass.	12	3669	02:21:09a
	Get him on the phone now!	6	3670	02:21:09b
	We don't know anything yet.	5	3671	02:21:11a
	Let's not jump to conclusions.	5	3672	02:21:12a
	Even though I owned 85% of Steve-cocksucking-	7	3673	02:21:14a
	motherfucking-Madden Shoes,	2	3674	02:21:17a
	the shares were in his fucking name.	7	3675	02:21:20a
	This motherfucker knew I was in trouble with the feds and was trying to take advantage.	16	3676	02:21:24a
	Talk to me, man.	4	3677	02:21:24b
	How do you wanna play this?	6	3678	02:21:26a
	I want you to get all our clients on the phone right now and have them start selling Steve Madden.	20	3679	02:21:27a
	We're gonna drive that fucking price down!	7	3680	02:21:30a
	Do you hear me?	4	3681	02:21:30b
	Shut the fuck up!	4	3682	02:21:32a
	This is your fucking friend from high school.	8	3683	02:21:34a
	If that little fucking prick thinks he can fuck with me,	11	3684	02:21:36a
	we'll turn his company into a penny stock!	8	3685	02:21:36b
	You hear me?	3	3686	02:21:38a
	You got it?	3	3687	02:21:38b
	Yes. I got it!	4	3688	02:21:40a
	Let's just not jump to conclusions before we know what's going on.	12	3689	02:21:43a
	Captain Ted!	2	3690	02:21:44a
	Captain Ted!	2	3691	02:21:46a
	Hang up your phones!	4	3692	02:21:46b
	Everybody, hey!	2	3693	02:21:48a
	Turn the boat around!	4	3694	02:21:48b
	We're going home!	3	3695	02:21:52a
	Baby! Baby, what happened?	4	3696	02:21:57a
	I just...	2	3697	02:21:59a
	Sweetheart, what's going on?	4	3698	02:22:01a
	Aunt Emma...	2	3699	02:22:04a
	Just wait.	2	3700	02:22:05a
	I can't...	2	3701	02:22:07a
	What's going on?	3	3702	02:22:07b
	Why you crying?	3	3703	02:22:10a
	She's dead!	2	3704	02:22:10b
	Who? Who's dead?	3	3705	02:22:12a
	I just got a call from my cousin Betty.	9	3706	02:22:15a
	Yeah? Aunt Emma is dead.	5	3707	02:22:19a
	Are you fucking kidding me?	5	3708	02:22:20a
	No. You're serious?	3	3709	02:22:24a
	Oh, my God!	3	3710	02:22:24b
	Baby, that's...	2	3711	02:22:26a
	Oh, fuck!	2	3712	02:22:28a
	Oh, sweetheart, that's just...	4	3713	02:22:30a
	Fucking heart attack!	3	3714	02:22:31a
	Boom, snap, gone.	3	3715	02:22:33a
	Shuffled off her mortal coil.	5	3716	02:22:35a
	And $20 million stuck in a Swiss bank account.	9	3717	02:22:38a
	The last time I talked to her she was fine!	10	3718	02:22:40a
	She's not that old.	4	3719	02:22:40b
	Oh, God!	2	3720	02:22:40c
	Baby, oh, God!	3	3721	02:22:42a
	That's so fucking terrible!	4	3722	02:22:45a
	Oh, fuck!	2	3723	02:22:47a
	It is terrible.	3	3724	02:22:48a
	Your aunt was such an elegant,	6	3725	02:22:48b
	attractive woman.	2	3726	02:22:50a
	My condolences to you and your family.	7	3727	02:22:52a
	Yes.	1	3728	02:22:52b
	We're absolutely devastated.	3	3729	02:22:54a
	Thank you so much for your condolences.	7	3730	02:22:56a
	Now where does that leave us in regard to her account exactly?	12	3731	02:22:59a
	Does it go into probate or what?	7	3732	02:23:00a
	Not to worry, Jordan.	4	3733	02:23:00b
	Not to worry.	3	3734	02:23:02a
	Your aunt, before she died,	5	3735	02:23:04a
	signed a document naming you as her successor.	8	3736	02:23:07a
	She did?	2	3737	02:23:08a
	Fantastic!	1	3738	02:23:08b
	Well, that's good news!	4	3739	02:23:10a
	Well, not as of yet.	5	3740	02:23:13a
	What does that mean?	4	3741	02:23:13b
	Not as of yet?	4	3742	02:23:15a
	I can't seem to hear you.	6	3743	02:23:19a
	I must have bad reception.	5	3744	02:23:19b
	Are you speaking English?	4	3745	02:23:22a
	Very...	1	3746	02:23:22b
	Now. Fast.	2	3747	02:23:22c
	Very fast.	2	3748	02:23:23a
	Fast? I have to get to Switzerland now?	8	3749	02:23:27a
	Speak English!	2	3750	02:23:29a
	Fucking speak English!	3	3751	02:23:31a
	Whoa! Hey, hey, hey.	4	3752	02:23:31b
	Hey! Quiet, okay?	3	3753	02:23:32a
	Take your suit, take your dick,	6	3754	02:23:32b
	okay, and move your ass!	5	3755	02:23:34a
	Please.	1	3756	02:23:34b
	Okay. Move my ass!	4	3757	02:23:36a
	Yes! I gotta say, these Swiss were some sneaky motherfuckers.	10	3758	02:23:42a
	Within minutes, he had me set up with a forger who could fake Aunt Emma's signature.	16	3759	02:23:46a
	You American shit!	3	3760	02:23:48a
	I just had to get there by tomorrow,	8	3761	02:23:48b
	or lose $20 million.	4	3762	02:23:51a
	We're going to Monaco!	4	3763	02:23:53a
	Monaco?	1	3764	02:23:53b
	Now? Yes, baby.	3	3765	02:23:56a
	We're going to Monaco, so then we can go to Switzerland,	11	3766	02:23:56b
	okay? But her aunt just died.	6	3767	02:23:58a
	I realize that.	3	3768	02:24:00a
	But I have business in Switzerland.	6	3769	02:24:02a
	I need to go to Switzerland right now.	8	3770	02:24:03a
	Bottom line.	2	3771	02:24:03b
	Sorry.	1	3772	02:24:06a
	We gotta get to London.	5	3773	02:24:08a
	Why? Why?	2	3774	02:24:11a
	The funeral!	2	3775	02:24:12a
	Yeah, but, babe.	3	3776	02:24:12b
	Look, look...	2	3777	02:24:15a
	I loved your aunt more than anyone in the entire world.	11	3778	02:24:16a
	I really did.	3	3779	02:24:18a
	But she's dead now, sweetie.	5	3780	02:24:21a
	She's dead and she's not going anywhere.	7	3781	02:24:23a
	She'll still be dead by the time we get to London,	11	3782	02:24:23b
	okay? Captain Ted!	3	3783	02:24:26a
	Captain Ted, all right, look.	5	3784	02:24:28a
	We're going to Monaco.	4	3785	02:24:28b
	Monaco now, okay?	3	3786	02:24:30a
	Monaco, right.	2	3787	02:24:32a
	We're going to Monaco so that we can drive to Switzerland so they don't stamp our passports.	17	3788	02:24:33a
	Take care of business here,	5	3789	02:24:35a
	we'll drive back to Monaco,	5	3790	02:24:36a
	take a flight over to London to catch the funeral and be in New York in three fucking business	19	3791	02:24:38a
	days! That's the fucking plan.	5	3792	02:24:41a
	I just want you to know that we might run into some chop.	13	3793	02:24:43a
	Chop? We can fucking handle chop,	6	3794	02:24:43b
	right?	1	3795	02:24:46a
	I mean, it's a 170-foot yacht.	6	3796	02:24:47a
	No, no, no.	3	3797	02:24:47b
	We're not going anywhere unless he says it's safe,	9	3798	02:24:49a
	all right.	2	3799	02:24:50a
	Don't worry about the chop.	5	3800	02:24:50b
	It's safe.	2	3801	02:24:51a
	You don't know shit about chop.	6	3802	02:24:53a
	Oh, really?	2	3803	02:24:53b
	And you do?	3	3804	02:24:53c
	You're a fucking expert on that.	6	3805	02:24:55a
	I'll chop your fucking credit card in half.	8	3806	02:24:55b
	How about that?	3	3807	02:24:58a
	Chop is fine.	3	3808	02:24:58b
	Trust me.	2	3809	02:24:58c
	Chop is fine.	3	3810	02:25:00a
	Is chop fine, Captain Ted?	5	3811	02:25:01a
	Uh... Yeah.	2	3812	02:25:03a
	I mean, if we take it slow.	7	3813	02:25:05a
	Yeah, we're gonna take it slow.	6	3814	02:25:06a
	It's a little uncomfortable.	4	3815	02:25:06b
	Tell them it's safe.	4	3816	02:25:07a
	It's gonna be safe.	4	3817	02:25:09a
	We'll batten down the hatches and secure the deck.	9	3818	02:25:12a
	And we're looking at a few...	6	3819	02:25:12b
	Maybe a few broken dishes.	5	3820	02:25:16a
	Few broken dishes.	3	3821	02:25:16b
	What's a few broken dishes?	5	3822	02:25:19a
	Does that sound fucking awesome or what?	7	3823	02:25:20a
	No. Not really.	3	3824	02:25:21a
	We're gonna have a fucking good time!	7	3825	02:25:23a
	Let's go to fucking Monaco now!	6	3826	02:25:25a
	Let's fucking move!	3	3827	02:25:25b
	Let's go!	2	3828	02:25:26a
	Hold on!	2	3829	02:25:36a
	What the fuck is going on out here?	8	3830	02:25:39a
	The Jet Skis just went overboard!	6	3831	02:25:41a
	Oh, Jesus Christ!	3	3832	02:25:41b
	Honey, you okay?	3	3833	02:25:43a
	Gale warning!	2	3834	02:25:43b
	Gale warning!	2	3835	02:25:46a
	The waves are 20 feet high and building!	8	3836	02:25:48a
	Turn around, let's go the other fucking way.	8	3837	02:25:50a
	We can't!	2	3838	02:25:50b
	Go! We'll get broad-sided.	4	3839	02:25:52a
	It'll tip over!	3	3840	02:25:54a
	I am a master diver.	5	3841	02:25:54b
	You hear that?	3	3842	02:25:56a
	I'm a master diver!	4	3843	02:25:57a
	No one's gonna fucking die!	5	3844	02:25:59a
	I got you, baby.	4	3845	02:25:59b
	I got you.	3	3846	02:25:59c
